layer,pair_id,delta_h_norm,projected_norm,ratio,d_fr_scrubbed
29,3,17.8438720703125,125.39160919189453,0.018733976524474602,
29,4,32.87657928466797,255.94198608398438,0.020754176623712314,
29,5,24.834640502929688,184.0727996826172,0.019759790553618116,
29,6,28.1726016998291,200.47979736328125,0.018971176132500062,
29,7,27.09227180480957,182.74124145507812,0.017982155285272382,
29,8,27.359928131103516,246.1145477294922,0.023981311481536868,
29,9,24.07344627380371,192.84408569335938,0.021355938130098805,
29,10,25.243417739868164,219.58323669433594,0.023190046788784002,
29,11,34.42031478881836,323.4079895019531,0.0250487756792612,
29,12,21.334529876708984,156.95664978027344,0.01961314502648167,
29,13,20.41444206237793,160.03086853027344,0.02089858318130991,
29,14,22.641998291015625,169.69985961914062,0.019981004911132888,
29,15,21.387697219848633,162.3780975341797,0.02024016358732277,
30,0,21.093847274780273,152.8841094970703,0.019322225554444555,
30,1,23.3820858001709,181.98785400390625,0.020749601040090212,
30,2,18.799652099609375,141.06761169433594,0.020004518292427335,
30,3,18.9376277923584,135.14688110351562,0.019025279594026025,
30,4,35.48834991455078,261.6719970703125,0.019657217322614922,
30,5,26.267841339111328,191.2381134033203,0.01940888840564269,
30,6,30.03797721862793,211.27622985839844,0.018751264143870967,
30,7,28.510217666625977,200.7456817626953,0.01877138320866422,
30,8,29.30023193359375,230.947998046875,0.02101327482764609,
30,9,25.929121017456055,189.81773376464844,0.019516394404727796,
30,10,26.258092880249023,217.0118865966797,0.022032863258202518,
30,11,32.37451934814453,250.0814666748047,0.02059343414023753,
30,12,22.665699005126953,170.12464904785156,0.020010075253652004,
30,13,21.787267684936523,171.94943237304688,0.021040137514548488,
30,14,24.069482803344727,181.3123779296875,0.020082200193751155,
30,15,25.057647705078125,188.7526092529297,0.02008182885917858,
31,0,23.278175354003906,169.38597106933594,0.019398989126408698,
31,1,24.600372314453125,180.36949157714844,0.01954663475496512,
31,2,19.72657012939453,151.56594848632812,0.020483334518428823,
31,3,19.341205596923828,136.1905059814453,0.018772144504222127,
31,4,37.41276168823242,282.49322509765625,0.02012977246865814,
31,5,27.256561279296875,204.8751983642578,0.020038671232239593,
31,6,30.66615104675293,221.02761840820312,0.01921488857819122,
31,7,29.50616455078125,220.9333038330078,0.01996176891585783,
31,8,31.520803451538086,231.29608154296875,0.01956237559999445,
31,9,26.84270477294922,191.57745361328125,0.019026929910300576,
31,10,27.143953323364258,206.98753356933594,0.02032926544151294,
31,11,33.25164031982422,237.51353454589844,0.019042584231086318,
31,12,23.53959083557129,183.1139678955078,0.020738300375663616,
31,13,22.833984375,181.6958465576172,0.021213576621029875,
31,14,25.281949996948242,194.7858123779297,0.02053985387970705,
31,15,26.055444717407227,194.79928588867188,0.01993147627890362,
32,0,9.771960258483887,77.67597961425781,0.021191204560497088,0.11309935059398413
32,1,9.697833061218262,73.21337890625,0.02012641129655915,0.15521222166717052
32,2,8.030460357666016,56.946380615234375,0.0189049825458065,0.11853279359638691
32,3,7.394100666046143,54.72417449951172,0.019730789210518945,0.13520675897598267
32,4,15.299623489379883,121.62726593017578,0.02119340794245274,0.1373980063945055
32,5,10.741157531738281,78.30262756347656,0.019434610737285883,0.1096678376197815
32,6,12.338056564331055,90.95686340332031,0.01965347340348895,0.13068470358848572
32,7,11.166603088378906,81.81776428222656,0.019533367688343958,0.08684391528367996
32,8,12.931397438049316,104.57457733154297,0.02155913117858244,0.11186673492193222
32,9,11.079962730407715,82.26358795166016,0.01979337918932509,0.11342062149196863
32,10,10.776681900024414,78.53462219238281,0.019427937237284924,0.08839283883571625
32,11,12.616424560546875,92.76746368408203,0.019602433286383232,0.11372335255146027
32,12,9.814806938171387,78.59564208984375,0.02134849685478797,0.10906593897379935
32,13,9.744854927062988,78.00116729736328,0.02133911091070916,0.0932968333363533
32,14,10.688647270202637,80.89544677734375,0.020176783281876026,0.09917676448822021
32,15,9.862930297851562,76.43102264404297,0.020659238211142343,0.09650728851556778
