pair_id,fin_idx,nat_idx,layer,cosine_dist,l2_dist,l2_relative,norm_A,norm_B
7,1,3,4,0.006770133972167969,3.935575008392334,0.11726339274982384,33.31798553466797,33.80569076538086
7,1,3,5,0.010797500610351562,5.451450347900391,0.14696404501523,37.05986022949219,37.12767791748047
7,1,3,6,0.013018369674682617,6.542067527770996,0.1616237270154304,40.66488265991211,40.28941345214844
7,1,3,7,0.016811490058898926,8.379422187805176,0.18523995031124202,45.832462310791016,44.63854217529297
7,1,3,8,0.01966261863708496,9.970854759216309,0.19896858400093906,50.52133560180664,49.70408248901367
7,1,3,9,0.018770933151245117,10.586411476135254,0.19451585713315947,54.89365768432617,53.955169677734375
7,1,3,10,0.019188761711120605,11.623801231384277,0.19719742844917962,59.61336898803711,58.27661895751953
7,1,3,11,0.01928478479385376,11.873298645019531,0.19808335723846632,60.71892547607422,59.16291427612305
7,1,3,12,0.023702621459960938,13.461318969726562,0.2183777733166031,62.16447067260742,61.1202278137207
7,1,3,13,0.03535860776901245,17.28755760192871,0.26694916315033423,65.52203369140625,63.997440338134766
7,1,3,14,0.037397563457489014,18.094202041625977,0.2741235856874868,66.62953186035156,65.38539123535156
7,1,3,15,0.039796292781829834,19.488191604614258,0.2821516630929495,69.21324920654297,68.92658233642578
7,1,3,16,0.04164600372314453,20.52360725402832,0.2887146277470909,71.37389373779297,70.79837799072266
7,1,3,17,0.03532242774963379,19.87743377685547,0.26581577730843586,74.64199829101562,74.91596984863281
7,1,3,18,0.031125009059906006,19.423954010009766,0.24991770228611196,77.1553955078125,78.28740692138672
7,1,3,19,0.027422726154327393,19.44623374938965,0.2343900791053502,82.5621337890625,83.3683853149414
7,1,3,20,0.024111151695251465,19.348817825317383,0.2197812299581724,87.63722229003906,88.43621063232422
7,1,3,21,0.02169346809387207,19.615720748901367,0.20836975075953354,93.8754653930664,94.40254211425781
7,1,3,22,0.01941448450088501,19.899959564208984,0.1970669348092559,100.85230255126953,101.10912322998047
7,1,3,23,0.017268657684326172,20.079172134399414,0.18584797561522193,108.11880493164062,107.96288299560547
7,1,3,24,0.015371084213256836,20.726091384887695,0.17551039941709526,118.55606079101562,117.62471771240234
7,1,3,25,0.01385718584060669,21.14554786682129,0.16675850674145357,127.42025756835938,126.18656921386719
7,1,3,26,0.012836098670959473,21.990232467651367,0.16058275647745526,137.67572021484375,136.20465087890625
7,1,3,27,0.012216150760650635,22.788068771362305,0.15665438362814443,146.2262725830078,144.7080535888672
7,1,3,28,0.012064933776855469,24.07204246520996,0.1556626181775484,155.4215545654297,153.86326599121094
7,1,3,29,0.013775169849395752,27.0922794342041,0.1664399878454687,163.7816162109375,161.7685089111328
7,1,3,30,0.012723207473754883,28.510221481323242,0.16038570209104464,179.24493408203125,176.2758026123047
7,1,3,31,0.01257467269897461,29.50617218017578,0.15936033733304836,186.61122131347656,183.69638061523438
7,1,3,32,0.012445390224456787,11.166604995727539,0.15804661590904576,70.32144165039062,70.98629760742188
8,2,0,0,1.1920928955078125e-07,0.0,0.0,1.4634196758270264,1.4634196758270264
8,2,0,1,0.008481740951538086,2.2663846015930176,0.1302434609490729,17.402563095092773,17.399715423583984
8,2,0,2,0.005259275436401367,2.6896414756774902,0.10404189855081766,25.625110626220703,26.07793426513672
8,2,0,3,0.005624353885650635,3.201655864715576,0.10624540521894339,30.039831161499023,30.229238510131836
8,2,0,4,0.006305992603302002,3.7957446575164795,0.11291164060382088,33.41988754272461,33.81400680541992
8,2,0,5,0.009899318218231201,5.185939788818359,0.14191011516274907,36.2061767578125,36.881492614746094
8,2,0,6,0.014100313186645508,6.632135391235352,0.17043265688960055,38.345340728759766,39.48170852661133
8,2,0,7,0.017329812049865723,8.034744262695312,0.18684526016964537,42.65970993041992,43.34455108642578
8,2,0,8,0.018277406692504883,9.035055160522461,0.19147714914204816,46.93913650512695,47.433013916015625
8,2,0,9,0.019545316696166992,10.086353302001953,0.19778411938512175,50.86138916015625,51.132171630859375
8,2,0,10,0.023494601249694824,12.215642929077148,0.21677525486729457,56.30823516845703,56.39506149291992
8,2,0,11,0.0251922607421875,13.269776344299316,0.2245069110927159,58.97719192504883,59.23543930053711
8,2,0,12,0.024383127689361572,13.613797187805176,0.22096580210390152,61.3712272644043,61.84962463378906
8,2,0,13,0.02749168872833252,15.305654525756836,0.23451427495298066,65.1454849243164,65.38520050048828
8,2,0,14,0.030144810676574707,16.515687942504883,0.2455938352181531,67.42301177978516,67.07293701171875
8,2,0,15,0.030964553356170654,17.449626922607422,0.2489235776158997,70.30633544921875,69.89434051513672
8,2,0,16,0.032036662101745605,18.202533721923828,0.2532012008429843,72.11221313476562,71.6669921875
8,2,0,17,0.027956843376159668,18.051471710205078,0.23669139977339657,76.66639709472656,75.86531066894531
8,2,0,18,0.025495171546936035,17.918607711791992,0.22584371743636464,79.49654388427734,79.1849365234375
8,2,0,19,0.02281975746154785,17.945579528808594,0.21363583354707547,83.9636459350586,84.0379409790039
